Volume,Date,tweet_count,price_action
1274600,09-01-2017,348,0.25
1176800,10-01-2017,336,-3.07000732421875
1065900,11-01-2017,342,2.90997314453125
1353100,12-01-2017,388,-0.780029296875
1099200,13-01-2017,313,0.4000244140625
1362100,17-01-2017,341,-2.47003173828125
1294400,18-01-2017,482,0.260009765625
919300,19-01-2017,357,-2.94500732421875
1670000,20-01-2017,224,-1.88995361328125
1963600,23-01-2017,409,12.05999755859375
1474000,24-01-2017,476,1.57000732421875
1494500,25-01-2017,417,6.04998779296875
2973900,26-01-2017,786,-5.65997314453125
2965800,27-01-2017,688,-11.4000244140625
3246600,30-01-2017,471,-12.3399658203125
2160600,31-01-2017,400,-0.07000732421875
2029700,01-02-2017,361,-3.9849853515625
1532100,02-02-2017,409,4.73004150390625
1463400,03-02-2017,397,-1.5
1184500,06-02-2017,546,1.6400146484375
1241200,07-02-2017,370,2.97998046875
1155300,08-02-2017,386,1.3800048828125
989700,09-02-2017,351,0.04998779296875
1135000,10-02-2017,325,1.969970703125
1213300,13-02-2017,467,3.239990234375
1054700,14-02-2017,280,1.45001220703125
1313600,15-02-2017,123,-0.3800048828125
1287600,16-02-2017,132,4.22998046875
1611000,17-02-2017,117,5.04998779296875
1262300,21-02-2017,101,3.0
982900,22-02-2017,124,2.10003662109375
1472800,23-02-2017,111,1.21002197265625
1392200,24-02-2017,126,0.9100341796875
1101500,27-02-2017,120,4.73004150390625
2260800,28-02-2017,194,-2.39996337890625
1496500,01-03-2017,159,6.3900146484375
942500,02-03-2017,144,-3.219970703125
896400,03-03-2017,147,-1.47998046875
1109000,06-03-2017,156,0.83001708984375
1037600,07-03-2017,144,4.50994873046875
989800,08-03-2017,203,1.8599853515625
1261500,09-03-2017,140,2.67999267578125
1704000,10-03-2017,131,-0.030029296875
1223600,13-03-2017,139,1.53997802734375
779900,14-03-2017,98,1.97998046875
1381500,15-03-2017,149,-0.3900146484375
977600,16-03-2017,145,-0.25
1712300,17-03-2017,147,0.510009765625
1231500,20-03-2017,143,-1.6099853515625
2463500,21-03-2017,185,-20.94000244140625
1401500,22-03-2017,133,-2.3199462890625
3487100,23-03-2017,216,-3.41998291015625
1981000,24-03-2017,183,-5.6500244140625
1894300,27-03-2017,163,12.55999755859375
1620500,28-03-2017,141,0.510009765625
1786300,29-03-2017,178,6.40997314453125
1055300,30-03-2017,111,-2.0
1401900,31-03-2017,144,0.59002685546875
1671500,03-04-2017,128,9.33001708984375
1045400,04-04-2017,154,3.21002197265625
1555300,05-04-2017,153,-4.10003662109375
1254400,06-04-2017,183,-4.52001953125
1057300,07-04-2017,139,-3.2900390625
978900,10-04-2017,129,-0.6600341796875
1079700,11-04-2017,149,-1.36004638671875
900500,12-04-2017,106,2.3900146484375
1122400,13-04-2017,109,1.41998291015625
895000,17-04-2017,124,12.15997314453125
836700,18-04-2017,139,2.60003662109375
954200,19-04-2017,114,-1.5799560546875
959000,20-04-2017,127,0.21002197265625
1323600,21-04-2017,109,0.30999755859375
1372500,24-04-2017,176,11.55999755859375
1672000,25-04-2017,213,7.29998779296875
1237200,26-04-2017,192,-2.5
2026800,27-04-2017,453,0.6500244140625
3276300,28-04-2017,177,-4.699951171875
2116000,01-05-2017,169,10.6300048828125
1587200,02-05-2017,180,6.82000732421875
1499500,03-05-2017,145,12.17999267578125
1422100,04-05-2017,171,5.5899658203125
1911300,05-05-2017,122,-6.40997314453125
1329800,08-05-2017,163,8.17999267578125
1581800,09-05-2017,121,-4.780029296875
1173900,10-05-2017,130,-3.199951171875
835000,11-05-2017,82,5.27996826171875
1050600,12-05-2017,126,0.68994140625
1108100,15-05-2017,156,4.1300048828125
969500,16-05-2017,154,3.0
2362100,17-05-2017,197,-16.04998779296875
1596900,18-05-2017,169,9.239990234375
1393000,19-05-2017,141,2.5400390625
1120400,22-05-2017,151,6.8599853515625
1270800,23-05-2017,210,0.9000244140625
1024800,24-05-2017,175,1.98004150390625
1660500,25-05-2017,236,12.2099609375
1252000,26-05-2017,160,1.76995849609375
1466700,30-05-2017,162,5.57000732421875
2448100,31-05-2017,184,-10.1600341796875
1410500,01-06-2017,173,-2.0
1751000,02-06-2017,135,6.13995361328125
1252100,05-06-2017,213,7.1300048828125
1814600,06-06-2017,158,-6.5899658203125
1453900,07-06-2017,177,0.94000244140625
1481900,08-06-2017,134,1.05999755859375
3309400,09-06-2017,263,-34.66998291015625
3763500,12-06-2017,189,3.34002685546875
2013300,13-06-2017,215,1.49005126953125
1489700,14-06-2017,151,-9.15997314453125
2133100,15-06-2017,195,8.34002685546875
3094700,16-06-2017,154,-0.219970703125
1533300,19-06-2017,150,7.40997314453125
1126000,20-06-2017,141,-6.8900146484375
1202200,21-06-2017,153,5.80999755859375
941400,22-06-2017,133,-1.6099853515625
1527900,23-06-2017,143,8.760009765625
1598400,26-06-2017,216,-17.6300048828125
2579900,27-06-2017,423,-15.1300048828125
2721400,28-06-2017,241,11.489990234375
3299200,29-06-2017,195,-12.1300048828125
2090200,30-06-2017,145,-17.32000732421875
1709800,03-07-2017,185,-13.47998046875
1813900,05-07-2017,154,9.95001220703125
1424500,06-07-2017,157,2.57000732421875
1637800,07-07-2017,113,9.74005126953125
1192800,10-07-2017,122,7.02996826171875
1113200,11-07-2017,124,0.550048828125
1532100,12-07-2017,144,5.1500244140625
1294700,13-07-2017,173,0.8699951171875
1053800,14-07-2017,119,3.989990234375
1165500,17-07-2017,116,-3.58001708984375
1154000,18-07-2017,154,12.4000244140625
1224500,19-07-2017,157,3.04998779296875
1624500,20-07-2017,124,-6.8499755859375
1711000,21-07-2017,127,10.66998291015625
3248300,24-07-2017,489,8.12005615234375
4661000,25-07-2017,528,-3.1099853515625
2088300,26-07-2017,230,-6.8800048828125
3213000,27-07-2017,244,-17.69000244140625
1846400,28-07-2017,156,12.1300048828125
1970100,31-07-2017,140,-11.3900146484375
1277700,01-08-2017,130,-1.54998779296875
1824400,02-08-2017,112,1.780029296875
1202500,03-08-2017,146,-6.69000244140625
1082300,04-08-2017,157,1.21002197265625
1032200,07-08-2017,146,0.29998779296875
1061600,08-08-2017,220,-0.300048828125
1192100,09-08-2017,126,2.2900390625
1824000,10-08-2017,179,-10.30999755859375
1206800,11-08-2017,189,6.4200439453125
1064500,14-08-2017,204,0.13995361328125
883400,15-08-2017,194,-2.010009765625
1006700,16-08-2017,166,1.6700439453125
